,text,emoji label,emoji std,emoji-less label,emoji-less std,difference
204,今天整理好書櫃又剪了頭毛心情很好所以就突然想個自拍😂自拍星期日誠品誠品人香港誠品読書女子読書読読書日記讀書心得好書推薦閱讀読書記録読書部本好本好人繋閱讀筆記鷹玥讀書通勤書櫃,1,3.6757986545562735,1,3.2571606636047363,0.4186379909515372
205,法式指甲絡腮鬍女指甲短的真的不能做法式啦😂沒有時間留長禮拜五就要比賽了下次樂透有中我一定會做延甲滴然後我今天還要用這個美甲手幫客人登記證件呢😂😂肥短手指肥短手指睫毛嬌💋皓色客皓男同志遜港辣妹❤️🧡💛💚💙💜,1,2.528310060501098,1,2.3651316165924072,0.16317844390869096
206,🎁歲拔拔給的禮物🥰這麼貴重是第一次也是最後一次❤️從國中開始就不常住家裡甚至大學了還漂更遠🤓但也因為這樣身為父母的他們都很擔心我每次回家我想吃什麼他們就帶我去吃想買什麼就讓我買真的很謝謝他們可以當我的支柱✨也謝謝他們可以當我的拔拔麻麻👨‍👩‍👧‍👦🤍,1,2.915160655975342,1,3.1328012943267822,-0.21764063835144049
207,你習慣說星期三或是禮拜三🎵上次戴有線耳機好像是兩年多前了總覺得還是舊的東西比較耐人尋味最近發現外型真的很貼近內心狀態一些生活上的體悟,1,2.5564095973968506,1,2.724123477935791,-0.16771388053894046
208,跟上好嗎今晨卡斯一開始的熱身還能和卡斯聊聊天在補完水後就進到另一個檔次我完全不想講話只能緊跟著卡斯的節奏心想自己真的太欠操了看來重頭來過真的是必然的😓話說現在非賽季階段大稻埕河岸依舊熱鬧沿途對向都有跑者熱情道聲早聽到真的都會元氣滿滿啊🤗雖然最後我和卡斯都被最近持續精實鍛鍊的刷卡😆有卡斯就有帥照我是跑者跑了就懂跑到著迷跑無止盡跑到上癮只為更讚有練就有超越昨天的自己就是要以跑會友共跑愉快該還是要,1,3.1923916339874268,1,2.603444099426269,0.5889475345611577
209,一樣景一樣愛人長大了拍個照開始會生氣然後坐著不動有夠好笑😂都蘭海角咖啡李勛寶貝耍脾氣,1,2.986157894134521,1,3.0461330413818364,-0.0599751472473149
210,最近真的是迷惘期雖然很無力但也不想要妥協難過完也只能好好收拾眼淚💧畢竟我們不會一直停在原地📷新竹景點新竹市立動物園森林食堂女生穿搭,1,2.474329233169556,1,2.8303823471069336,-0.3560531139373775
211,夕陽無限好🌞墾丁墾丁白砂灣最浪漫的地方,1,2.1711483001708984,1,1.3670965433120728,0.8040517568588257
212,海芋田陽明山景點身為山腳下出身的在地人☀️📍陽明山竹子湖海芋每到假日回到台北就會開始思考要去哪住了年陽明山山腳下然後第一次跟海芋拍照📷這是一個今天度明天剩下度的季節手機攝影手機攝影📱攝影日記海芋戀台北📷,1,2.3736252784729004,1,3.040294647216797,-0.6666693687438965
213,第一次自己完成乾燥花束找到可以一起不斷學習新的事物人很重要呢今天在花的陪伴中度過❤️,1,2.639243602752685,1,2.585176944732666,0.05406665802001909
214,🐶最近我很不乖每次爸爸媽媽出門我就會哭哭撞門拔麻怕我寂寞買了一隻猩猩陪我阿腿阿妮生活雜記腿腿腿腿日記柴犬赤柴柴,2,1.7047884464263916,2,1.6787797212600708,0.0260087251663208
215,近期是目前人生發生最多事情的一個階段非常負面非常難過非常需要陪伴日復一日慢慢的也學會很多很多的事情讓我知道我不是只有一個人我身邊還有很多愛我的人感謝天主一直都沒有放棄我❤️我會好好振作起來幫助身邊需要幫助的人心裡還是會有很多不安不捨不過我會做到的😉,1,2.153066635131836,1,2.153066635131836,0.0
216,我可愛的琛琛寶貝❤️非常迅速的你明天就要走了感覺很趕但說實話也非常有你的風格我知道這一年你過的很孤單所以對你而言其實趕快回去也許是你最好的選擇之前我們說好要一起去上海還要一起去花錢買快樂都沒去很抱歉我太忙所以都沒有時間能夠一起去😢等好了之後能出國了我一定去找你你也要記得我們還要一起去台灣玩喔❤️還有謝謝你這年的陪伴🥰聽我各種抱怨還給我各種意見也很謝謝你當年鼓起勇氣先密我不然我們也不會這麼快就認識你是一個可愛貼心又敏感的女孩我也希望你能夠找到一個好好珍惜你的人😁還有不管發生什麼事情只要你心情不好都可以來跟我訴苦只要你想說我就願意聽❤️❤️❤️明天坐飛機注意安全啊我一定會想你的愛你😘😘😘,1,2.5503392219543457,1,2.2791926860809326,0.2711465358734131
217,我就問我家人為什麼每次我洗到一半都會沒熱水家人入夢鄉叫天天不靈叫地地不應預熱要多久我就問🥶,1,1.744411826133728,1,1.746042013168335,-0.0016301870346069336
218,拖你被調到高雄的福第一次終於在非北車火鍋店的約😆😆然後還是硬要挑火鍋來吃每次都囤一堆話要講見面依然聊到燒聲帶了一整袋教你化妝結果教到快高血壓有時候我會很疑惑這個人到底洗勒衝啥像她會在我示範完一邊的眼影後眼睛睜超大然後只畫外面的眼皮裡面眼皮空空如也然後跟我說畫好了🙂🙂🙂🙂🙂🙂🙂每次見到你都讓我更確信自己是一個非常有耐心的仙女不過不得不說完妝後的你真的水到行從基隆妹變成韓國個性小姐姐最後的最後還是不要讓你掌鏡不然就會變成最後一張的模樣,1,2.9045190811157227,1,3.114733457565308,-0.2102143764495854
219,覺得年紀越大後更要要求自己越來越好不管是在哪方面因為大家只會更往前進不會停留在原地雖然自己還沒有到很完美至少現在是自己想要的狀態也要隨時提醒自己要越來越好👍不要說我很瘦了我的肥肉你沒看見維持好體態瘦身瘦身日記成為更好看的自己穿搭日常穿搭照高雄拍照,1,2.8988382816314697,1,2.8988382816314697,0.0
220,在樹林中穿梭🚗問寶寶看得出來是什麼嗎👦🏻用麵線比較接近羊毛氈感覺煮了麵線➡️放冷藏等結塊➡️取出沾橄欖油手捏成型沒有用模具完全忽胖忽瘦👨🏻：嗯有啦！分～🤡🤡🤡歪掉的天竺鼠車車分但很好吃啦再沾日式黃金芝麻醬吃光光高雄路竹飯糰寶寶食物天竺鼠車車麵線育兒日記親子手作竣祐生活日記兜娜之料理日誌,1,2.9885995388031006,1,2.6672935485839844,0.3213059902191162
221,🈵到炸出來的小卷鍋燒麵早點上學青埔早餐青埔早午餐青埔美食青埔桃園美食桃園早午餐桃園青埔,1,3.131943464279175,1,3.290883779525757,-0.15894031524658206
222,大哥歲生日暨全家福一張👨‍👩‍👦‍👦🐶肉樂肥飛生活日記,1,3.146412372589112,1,3.141364097595215,0.0050482749938973726
223,以前上班總是遲到分鐘也要遲到🤣但是真的找到一個自己想做的事情真的會發現沒有藍色星期一這件事不但不會遲到現在都早一個半小時起床準備一天的便當雖然還是會賴床哈哈哈哈哈但是知道有一個要起床的原因很幸福🥰知道這是為自己準備的知道自己在做喜歡的事情知道這是為我好很幸福,1,2.213643789291382,1,2.571469306945801,-0.3578255176544189
224,希望下次不是來談還要回家換鞋😂兄弟生日快樂,1,3.059741973876953,1,3.093603610992432,-0.03386163711547896
225,有點小插曲的小旅行享受到泡湯滋味就已滿足😌苗栗泰安,1,2.7659931182861333,1,2.7584316730499268,0.007561445236206055
226,不知道最後會不會用到這些照片🚇一直都喜歡拍照去日本前買了這台相機卻總是嫌麻煩很少帶出門前陣子很沈迷底片沈迷到好像只剩底片能拍照一樣大三下不打算寫論文決定做畢制拍攝影集企劃的很美好卻不知道該怎麼實踐這件事就從寒假前一直卡到現在好一段時間甚至覺得拍照是個壓力拍不出好看的照片也不再覺得拍照是件快樂的事好痛苦喔就覺得生活失去動力跟熱情可是我也沒有很積極的想去解決那個窘境🥲只能看著別人的作品自我懷疑最後麻痺雖然我也不知道突破盲點的關鍵是什麼可能麻痺到最後就釋然了吧哈哈哈今天拍了很多照片雖然還沒抓到手感也還沒抓到想敘述的感覺但做了總比沒做好🥲慢慢找回對攝影的熱情啊啊啊不然生活真的好無趣我也不想一直羨慕別人哈哈動態跟夜拍真的好難不過買了兩年的相機操作還超不熟是我的錯😅,1,1.803546667098999,1,1.5453861951828003,0.25816047191619873
227,粉紅花旗木又盛開嘍一起床就殺過去結果人還是很多😅還有攝影大師帶梯子實在太專業👏🏻彰化景點粉紅花旗木鉄道好人繋鉄道鉄道写真🇹🇼📷🌍📷攝影分享,1,2.377777338027954,1,2.967581033706665,-0.5898036956787109
228,身邊每個人都是我的攝影師😘太棒了你們算是補農曆生日沒一起過今天終於見面了😍😍見面都超激動🤤好好珍惜每次見面的時間吧蓉蓉與歆雅,1,2.225372552871704,1,2.557014226913452,-0.33164167404174805
229,情人節就是要跟朋友一起過今天是感情最好的一天😂😂在摩天輪上整個嗨起來🤪,1,2.9790191650390625,1,2.949421167373657,0.029597997665405718
230,🎉豪華越野休旅吉日交車🎊要成為全方位的運動休旅除了兼具性能智慧安全空間於一身之外內裝設計的精湛工藝體現也是很重要的一環如同家中的裝潢不僅要印象深刻更要舒適宜人😍而外觀無以倫比的肌肉線條與吋輪框的搭配更是凸顯了其代表的強悍形象💪🏼💪🏼💪🏼勁全力悍於外智於內中華賓士中華賓士闞超澤桃園市桃園區中山路號,1,2.7860629558563232,1,2.70966911315918,0.07639384269714311
231,鵝子好像又長高了😳已經開始會有自己的想法了每次換衣服就會跟我說👦🏻：我不要穿這件我要穿那件…（結果是挑睡衣🤦🏻‍♀️媽媽日常鵝子日常鵝子的成長紀錄不受控時期很有自己想法的孩子,1,2.584433555603028,1,2.316681146621704,0.2677524089813237
232,很久沒比外面的開放了而且當天凌晨才決定要來參加這個比賽路途遙遠辛苦了載我的學弟結果很幸運的打到了😳現在參加比賽給自己的心態是不管放的是什麼歌跳自己想跳的就對了保持頭腦清晰不要太嗨也不要太緊張👍賺了一次不錯的經驗亞軍下班🦈重點是我完全忘記去星巴克領免費咖啡啦🔥🔥🔥酷電盃,1,3.5619091987609863,1,3.4119889736175537,0.14992022514343262
233,好冷🤧真是適合睡覺的天氣💤,1,1.69706928730011,1,1.9402374029159544,-0.2431681156158443
234,第一瓶香水🥸商品描述英國百年品牌在西元年英國維多莉亞女王時期由所創立堅持選用天然草本原料製做上乘修容用品而廣受好評更是深受政商名流的喜愛產品風格完美的體現了英式格調的優雅聖詹姆士男士古龍水使用天然草本成分與精油調製以清新薫苔調為基底完美比例調和的獨家配方擁有雅緻的品味氣息彷彿走在倫敦街道上感受時尚與復古交織柔和的英倫紳士風情打造出一款同時適合白天與夜晚使用的男士香氛前味柑橘佛手柑中味花果香薰衣草胡荽精油天竺葵精油後味廣藿香琥珀松木留蘭香🇬🇧英倫風紳士洋行,1,2.538734436035156,1,3.0587885379791264,-0.5200541019439702
235,飲一壺茶🍵，行十里路🚶🏻眾人讚嘆的美景抹茶山難度雖不算很高實則非常耗費體力走過公里的產業道路沿途碎石緩坡跟泥土地還能自在地談笑風生從登山口起公里的全階梯路線才是考驗真正的開始伴隨著豐富且多樣化的植披還有溪流從旁而過造就了山水相連的美景但也使得路程非常溼滑難行雲霧從山間飄過天氣時陰時晴偶有陽光撒在綿延的山峰上非常療癒宜蘭景點聖母山莊步道抹茶山,1,3.156862497329712,1,2.496405124664306,0.6604573726654057
236,🐼🐼🐼預備冬天,1,1.0547990798950195,1,1.366321682929993,-0.31152260303497337
237,🥕材料五花肉醃梅適量話梅梅精蒜頭薑片蔥八角冰糖醬油成功黑豆蔭油蠔油米酒水調味料依個人口味做調整🥕做法：️⃣乾鍋將五花肉煸到兩面金黃取出，將逼出的油倒至容器，留下少許的油，️⃣薑片和蒜頭煸出香氣，開文火下適量的冰糖炒到呈焦糖色，️⃣再將五花肉放入翻炒均勻，️⃣依序將適量的醬油、黑豆蔭油、醃梅、梅精下鍋翻炒到五花肉上色，️⃣倒入適量的水蓋過肉片再放入八角和蔥燜煮到五花肉熟透就完成了😊小分享🤗五花肉煸出的油不要倒掉可留下來炒菜增添風味不專業分享🍳,1,2.4555339813232417,1,2.576770782470703,-0.12123680114746095
238,這兩天又變得好冷🌬️不過我還是喜歡多雲時晴的天氣⛅開學第二週而已覺得我一直在處理莫名奇妙的鳥事搞得我心神不寧下週我要去放風再讓我置身事外幾天王喵的大學日記,1,2.9824671745300293,1,2.1216812133789062,0.8607859611511229
239,牛島若利牛島若利小德攝影豬排‼️排球排球少年牛島若利牛島若利,2,1.387068271636963,2,1.3158553838729858,0.07121288776397705
240,📺在美麗的鹽埕區的美麗的巷子裡的美麗的銀座聚場写真好人繋写真撮人繋台湾古家今日日和高雄高雄甜點,1,3.287970542907715,1,3.27506685256958,0.012903690338134766
241,新居落成改變房間的擺設多了溫馨感以後這個地方右邊窗戶看書搭夕陽晚上練吉他搭起司蛋糕😳就算單身房間也是要溫溫暖暖😚歡迎來坐坐😁,1,2.1690318584442143,1,1.5786830186843872,0.5903488397598267
242,近期打算認真減肥希望能瘦回高三體重😅,1,2.7247121334075928,1,2.7096993923187256,0.015012741088867188
243,雖然矮矮小小賣場上都藏在中島但真的覺得天塌下你都會擋著😍可是不要忙著談戀愛就忘記我哦別看可愛可愛的每次最後一張的眼神出來就知道我要準備逃跑了💨苗栗景點窩咖啡一日系列野餐趣穿搭分享大地色系穿搭格紋天氣好好☀️,3,1.6939865350723269,3,1.947867751121521,-0.2538812160491941
244,時間會淘汰些事物但被保留的往往成為經典與回憶🎞️,2,0.2782087624073028,2,0.31012147665023804,-0.03191271424293518
245,淡淡的三月天杜鵑花開在山坡上杜鵑花開在小溪旁😘😘😘,1,3.2128825187683105,1,3.0267603397369385,0.18612217903137207
246,前陣子去台南住的老宅找住宿的時候才發現是小北家灶咖的民宿門口跟灶咖一樣走很多植物的路線🌿然後這間真的是正港百年老宅認證每次開樓下大門都很怕門被我拆壞🤣這次是住二館有一二樓兩間房間只要挑一間住就可以包棟超級划算啊🥺接待人員非常親切進門就聽到已經開好的音樂還有香氛和精油香🥰還準備了好吃的芋泥蛋糕❤️除了響應環保牙膏牙刷要自備之外其他該有的都有有浴缸還附沐浴鹽可以泡澡有可以看還有鍋子可以煮東西吃民宿客人還可以提早十分鐘進去灶咖這點超讚啊一圓我上次沒吃到的遺憾🤤拉拉憩投台南台南民宿台南老宅台南包棟小北家小北家灶咖拉拉睏抵家🏠,1,3.1832070350646973,1,3.4518537521362305,-0.2686467170715332
247,我沒有文案大家提供一下我只有背影好看了📷日常生活日常攝影日常穿搭日常記録攝影日記手機攝影背影照背影系列,1,2.917757272720337,1,2.950882911682129,-0.03312563896179198
248,每一道都好好吃份量異常大很適合起服務超好生日最快樂🥰台北美食台北餐廳,1,3.3030402660369886,1,3.271400451660156,0.03163981437683239
249,看前陣子的照片再看現在的他就會覺得男生的頭髮怎麼長這麼快情人節倒數兩分鐘趕快發個文🥴怎麼今年又過四分之一了🥲情人節快樂⋯💚我已經是個放棄版面的人類了嗯嗯照片我好看就足夠了,1,2.371924877166748,1,2.043945074081421,0.32797980308532715
250,近期曬最多太陽的一天☀️🔥,1,2.843889713287353,1,1.8080523014068604,1.0358374118804927
251,望龍埤花田村有山有湖泊⛰️每次來到這都會有種放鬆的感覺現在的天氣不冷也不熱最適合吃飽後來走走散步的地方還有背後的湖泊呈現著抹茶色🍵真的是很漂亮旁邊的花田村就是偶像劇下一站幸福取景地宜蘭宜蘭景點宜蘭旅遊望龍埤花田村抹茶湖走透透,1,3.4242424964904785,1,3.1732807159423837,0.2509617805480957
252,要來這裡拍照之前我爸說他常經過一直說那裡沒什麼餒要拍什麼到了現場還是說還好吧直到拍完照片調完色給他看他才說哎唷真的很漂亮餒🥲🥲🥲但我也是很能理解他的心情有些打卡景點也是這樣照片和現場看會有些落差不過這裡是真的不錯啦大家還是可以來拍照吃美食不要相信他老人家的眼光🤣🤣爸爸視角外公視角父女日常孕媽咪孕婦孕婦穿搭斜槓人生斜槓媽咪台灣旅遊台灣景點屏東旅遊屏東景點恆春旅遊恆春景點墾丁旅遊墾丁景點肥春號恆春美食,2,1.8807799816131592,2,1.8807799816131592,0.0
253,巴黎萊雅三月購買正裝產品抽蒂芬尼粉紅愛心項鍊本月消費一正裝產品獲得一張摸彩卷抽唇膏加碼再抽蒂芬妮粉愛心項鍊蘭蔻溫和保濕水消費元即可獲得一張刮刮卡刮卡即中獎禮物超豐富就是要寵愛你😍留言即可抽👉🏻巴黎萊雅積雪草修護奇蹟露參加方式一本貼文按💗追蹤千慧二留言一個帳號次不得重複三抽獎帳號小帳幽靈人口抽中不算⚠️千慧保有變更活動之權利本貼文抽獎於晚上公布至限時動態⚠️我保有變更活動之權利三月購買正裝產品抽蒂芬尼粉紅愛心項鍊三月購買正裝產品抽蘭蔻溫和保濕化妝水招募中🔥圖片來源圖片來源網路,1,2.328477144241333,1,2.328477144241333,0.0
254,終於等到好天氣可以拍照了想紀錄一下初次孕婦泳裝照還有換不同造型哈哈哈先生覺得我有點太認真🤣還是謝謝掌鏡合作無間大概不到一小時就拍完😁,1,3.0211219787597656,1,2.7467169761657715,0.2744050025939941
255,阿公畢業典禮😊分享給各位❤️要看完整版請至精選動態阿公,1,3.023192882537842,1,2.6892075538635254,0.3339853286743164
256,補沒想到我已經快兩個月沒有發文真的是發生了很多事餒感恩小編基本上不拍男生的竟然願意拍我然後應該是第一次被人拿專業的相機這樣拍表情肢體都非常的僵硬希望有機會可以克服這件事畢竟大家心中都有小小的明星夢啊🤣📷瓦庫麻辣鍋街拍外拍台中景點,1,1.7534936666488647,1,1.7534936666488647,0.0
257,整身彩票裝我也好喜歡😭最喜歡去湯姆熊玩東海龍珠彩票爆多🎟️實踐服設,1,1.9185110330581665,1,1.8078830242156985,0.11062800884246804
258,提醒年學生自治會三合一選舉相關事宜‼️欲登記參加三合一選舉的有意參選人於至登記報名請有意參選人確認是否繳交元課外活動費,1,3.107431411743164,1,3.0896883010864262,0.01774311065673828
259,大學的第一個遊樂園☺️把小時候不敢玩的全部玩一遍🎢偶爾還是要放聲大叫讓壓力釋放些劍湖山劍湖山世界雲林景點雲林遊樂設施摩天輪旅遊郊遊旅遊景點旅遊攝影攝影朋友朋友们開車,1,2.0397799015045166,1,2.2150490283966064,-0.17526912689208984
260,奇萊南華⛰️走啊走原來我們已經走在比雲朵還高的地方登頂前的最後幾步路先好好躺一下看看眼前這片棉花糖大景☁️🚩奇萊南峰🚩南華山奇萊南華奇萊南峰南華山奇萊大崩壁黃金大草原能高越嶺古道天池山莊山女孩登山山登百岳練習生百岳南投台灣,1,2.9531068801879883,1,2.888185977935791,0.06492090225219728
261,看完群山之島就好想去爬山🙃畢羊縱走奇萊主北八大秀中央尖山大小霸群峰聖稜線南二段能高安東軍要繼續努力練體能練負重到達到更多不同的美景山永遠都在但我沒有假🥲百岳武陵四秀桃山,1,2.960523843765259,1,3.06654953956604,-0.10602569580078124
262,想你的第天不知不覺半年過去了你好嗎我們還是很想你❤️希望你能一直快快樂樂的做著自己想做的事💭小鬼黃鴻升依舊想你半年六個月,1,2.3888049125671387,1,2.408232927322388,-0.019428014755249468
263,✅蘇澳煙波飯店追日出,2,1.22880756855011,2,1.1402188539505005,0.0885887145996096
264,右滑有的壯手臂帶到一個膽小鬼出門兔生第一次看到太陽眼睛張不開自己爬到我身上窩全程👼🏻🥺❣️不過應該是最後一次了看來只適合待在家,1,3.16019058227539,1,3.23400616645813,-0.0738155841827397
265,也只有在你的面前我才能任性的做我自己剛剛還一起洗碗了呢還發現我洗不乾淨🙂智智說嫁過來之前應該先考核的🤣哇～來不及嘍🙆🏻‍♀️🙆🏻‍♀️,1,2.5331745147705083,1,2.426930904388428,0.10624361038207963
266,満開☺️木棉花綻放☺️今日明日国際会議終少休自分昼飯食出思今明兩天的國際開會結束了可不可以休息一點點呢可是我打算中餐吃了就想要出門,1,3.571863412857056,1,3.211677074432373,0.36018633842468306
267,沒有不帥的車只有沒心的車主🙃解析影像本田技研工業,2,0.6883407831192017,2,0.5307155847549438,0.1576251983642578
268,嘗試第一次之後下定決心第二次一定要做出更漂亮的肉桂捲🧐肉桂捲看起來更像巧克力麵包放假就是要做甜點誠徵試吃員,1,3.339470386505127,1,3.35362195968628,-0.014151573181153232
269,多謝🐽驚喜個蛋糕整到咁靚你下次生日我好大壓力😭💕💕,1,2.353992223739624,1,2.691399574279785,-0.33740735054016113
270,我們一個像夏天一個像冬天🙈完全錯頻😂❤️人像攝影写真写真好人繋台灣,1,2.313815832138061,1,1.8994075059890747,0.4144083261489864
271,是我這次選的喜餅❤️在網路上看到評價還不錯於是直接下訂試吃包元沒想到很合我的口味😋就決定是他了結果我發現後來訂的喜餅款式跟當初試吃的完全是不同盒整個搞烏龍啊我🥲還好後來大家都說喜餅好吃不然這盒還比較貴欸🍪原味悌如🍪巧克力悌如🍪原味杏仁片🍪巧克力杏仁片🍪千層酥🍪小年輪手工餅乾的奶油香氣不甜不膩好滋味適合搭配茶一起享用小年輪打開都是奶香味中間的奶油夾心微甜不膩紮實的蛋糕體搭配層次豐富的口感🤤忍不住想一口接一口喜餅手工餅乾新竹試吃包,1,1.985167980194092,1,2.38826847076416,-0.40310049057006814
272,是不是每個夜晚都要這樣為了愛去用清醒交換😪,1,2.17897129058838,1,2.152807235717773,0.02616405487060592
273,前些天跟最近很忙碌的揪吃飯居然不約而同的神穿搭紫衣加黑褲😑年培養起來的默契好驚人🤭雞皮疙瘩一波🤣原來已經認識年了下次要穿什麼,1,2.4882400035858154,1,2.7144644260406494,-0.22622442245483398
274,最簡單的快樂就是跟家人聚在一起年初二的時候發了限時玩了很多器材有人私訊問我在哪兒但那時候還在測試中我都回私人土地哈哈哈現在可以公布了沒錯台灣地景花園重新開放了超多好玩的器材超浮誇人體蹺蹺板還有人體旋轉木椅還能體驗真人版的天竺鼠車車最可怕最刺激莫過於往左滑第三張影片別看影片短短一分鐘我可是走了兩分鐘呢😌門票元現在試營運還有二人同行一人免費好出發了台灣地景花園桃園景點週末再去玩一波,1,3.060533046722412,1,3.060533046722412,0.0
275,大家要好好的刷牙歐☺️牙醫師謝承祐,1,2.5837864875793457,1,2.340316772460937,0.24346971511840865
276,不知道為什麼打給你的第一句話一定要重複遍你的名字😂話說我們這種怪天秤座果然就是愛這樣的照片怪咖天秤座神經病,2,1.4863717555999756,2,1.4262014627456665,0.060170292854309075
277,下午去台南聚餐回來買千層蛋糕🧀當消夜吃😋還送這袋子真可愛❤️,1,2.7596759796142583,1,2.7308886051177983,0.02878737449645996
278,月日月曜🌤️🚶🏻‍♂️吾唯足知日本櫻花明年再見吧😆四季中桜季節感動足知心安幸😆,1,2.6390812397003174,1,2.6417057514190674,-0.00262451171875
279,下次來希望能帶上男朋友📷,1,2.000564813613892,1,1.504071831703186,0.496492981910706
280,🕶️不要在意別人的眼光你的五官每一寸肉都得來不易啊年初環島特別拍的最喜歡的一組內有獨立游泳池真的必須拍一下集合了媽媽姐姐姪兒視角看墨鏡上的雨珠就知道天氣不美麗硬要拍換好衣服出去就下雨冒雨拍完我就感冒了在墾丁的最後一天感冒還找藥局買藥😂菁菁這一家我的侄兒們墾丁硬要拍照的阿姨跟硬要玩水的侄兒,1,2.8955037593841566,1,3.2753615379333496,-0.3798577785491935
281,☀️👙成全了我小時候想當美人魚的夢想🧜🏼‍♀️小琉球娜美公主號⛵美人魚,1,2.780928611755371,1,1.7301595211029053,1.0507690906524658
282,麟趾山連走鹿林山每一次一大早起床要去爬山還是潛水的都會很後悔幹嘛不在家睡這份悔意大概都會到有美景映入我眼簾才會消失麟趾山從登山口到山頂的景色都有著絕佳視野但鹿林山真的很像在路邊的一顆石頭哈哈哈然後下次有想爬的人建議從錄林開始爬比較不會這麼累因為麟趾山上去有點陡同行的人看起來爬到笑不出來哈哈哈這次感謝主糾很意外你會突然找我一起去爬山😂一開始介紹說我是有趣的人我還怕我不好笑就尷尬了哈哈哈好久沒有跟一群全都不認識的人出去玩了你的朋友們都很有趣好相處雖然睡覺會亂抱人路線上東埔停車場大鐵杉塔塔加鞍部玉山登山口麟趾山鹿林山鹿林山莊鹿林山入口鹿林山麟趾山手曬傷,1,3.277796983718872,1,3.277796983718872,0.0
283,療癒的小小咖啡廳🥰小窗的倒影好可愛啊😻下次要在有藍天白雲的時候再去光顧🌞,3,2.740762948989868,3,2.541232824325561,0.19953012466430708
284,加羅湖此旅程算我第一次登山野營所有東西都要自背多虧神隊友阿傑背了帳篷食物重達公斤我只是公斤剛開始走就有感壓力前面不曉得有接駁又很陡看到接駁車路過只能乾瞪眼😂習慣重量後順順慢慢走個多小時到達加羅湖營地晚上到處串門子喝酒吃飯鬥圖賞山羌半夜本想拍銀河無奈剛好滿月第一次感覺月亮是黑夜裡的主宰睡覺則冷到睡不著看來還是要好的睡袋🙄隔日順順的下山終於有搭上傳說中的高麗菜車夥人續攤了芃芃溫泉與慶功宴結束這美好的旅程這趟真的很爽有成就感😆,1,3.1505448818206787,1,3.1505448818206787,0.0
285,光陰似箭時光飛逝十年的里程碑意義非凡🎓完成了體育學碩士學位🏆締造台灣男子健美歷史紀錄一路走來辛酸苦澀猶然在心✊看的遠才能走的更寬廣,1,2.462630033493042,1,2.48641300201416,-0.023782968521118164
286,呀囡表示好好玩🥰希渝勁過爸爸媽媽長大了唔怕失敗媽媽同我講唔好放棄就會成功操作得幾純熟小朋友學野好快爸爸媽媽都好興奮,2,1.699304223060608,2,1.7064435482025146,-0.007139325141906737
287,沒想到在熙熙的心目中我根積木長得是一樣的🙄🙄日常積木,2,1.3967218399047852,2,1.180134654045105,0.21658718585968012
288,我就是可愛🥰黑貴賓貴賓狗寵物模式寵物攝影,2,1.5005459785461426,2,1.4858360290527344,0.014709949493408203
289,我永遠☺️吃了好多蛋糕許了好多願望但對今年的願望沒有其他的期許只希望我所有在乎的人都能健康快樂剩下其他的還是靠我自己好好努力吧謝謝大家,1,2.9718692302703857,1,2.6384117603302,0.33345746994018555
290,今天阿財要跟大家來分享乾洗澡噴霧因為阿財洗澡的頻率大概天一次所以平常的清潔也很重要散步前會噴在胸背帶跟手腳上預防蟲蟲回家後則會在胸腹部也噴上再用毛巾擦拭乾淨以下優點是我比較在意的項目⭕天然⭕無添加酒精⭕舔食無礙這點對阿財超重要⭕抑菌隔離害蟲且不僅在散步前後洗澡後可用連玩具胸背的清潔都可以哦檜沐先生傳送門檜沐先生無水沐浴純天然寵物乾洗澡乾洗澡推薦寵物清潔阿財日記法鬥法國鬥牛犬鬥牛犬愛犬狗狗日常,1,2.088855743408203,1,2.088855743408203,0.0
291,有事做有著落有結果有人牽掛最好🌞💛拔罐好明顯,1,3.100553035736084,1,3.0002036094665527,0.10034942626953124
292,我們來去聽汶諺說人家叫做有緣人🙂我在那邊一直亂念,2,1.422981858253479,2,1.3820666074752808,0.040915250778198235
293,沒本事設計來欣賞本事設計而且餐也很好吃耶開心🥳,1,2.816201448440552,1,2.4702703952789307,0.34593105316162154
294,隨意拍隨意剪隨意調色故意調比例偶爾可以一下➡️,1,2.6266958713531494,1,2.090546131134033,0.5361497402191162
295,春訓倒數天就是明天了耶明天就要出發嘍行李都準備好了吧啊要記得帶出門嘿🤭明天的在前鎮高中玄關集合請不要遲到嘍這三天兩夜要遵守隊長的指示及叮嚀喔注意安全接下來就好好的體會為你們準備的這個盛大活動嘍,1,2.4051830768585205,1,2.3392457962036133,0.06593728065490723
296,那一年的日本當我清晨抬起頭仰望著的天空我悄悄的在心裡許下了願望希望微笑會讓我每天變得更晴朗日本河口湖富士山🗻時尚旅人時尚攝影街道攝影風景攝影後製街頭藝術家時尚穿搭做自己這世界很煩但你要很可愛生活忙碌到沒朋友我不是在旅行就是在旅行的路上,1,2.429538011550904,1,2.507053136825561,-0.07751512527465687
297,怕你們會想我所以我出來了🥸🥸🥸,1,1.3953913450241089,1,1.2974530458450315,0.09793829917907736
298,向心力不是假假就可以好的而是常時間累積相處磨合才會好🤨加油💪🏼足球,1,3.0937328338623047,1,2.975960493087769,0.11777234077453567
299,🙂🙂🙂每天演好一個情緒穩定的成年人是最近或者一輩子的課題,2,1.3854482173919678,2,1.1442804336547852,0.24116778373718264
