,text,emoji label,emoji std,emoji-less label,emoji-less std
438,好吃😀😀😀,3,2.4637880325317383,2,1.3792955875396729
439,不知道最後會不會用到這些照片🚇一直都喜歡拍照去日本前買了這台相機卻總是嫌麻煩很少帶出門前陣子很沈迷底片沈迷到好像只剩底片能拍照一樣大三下不打算寫論文決定做畢制拍攝影集企劃的很美好卻不知道該怎麼實踐這件事就從寒假前一直卡到現在好一段時間甚至覺得拍照是個壓力拍不出好看的照片也不再覺得拍照是件快樂的事好痛苦喔就覺得生活失去動力跟熱情可是我也沒有很積極的想去解決那個窘境🥲只能看著別人的作品自我懷疑最後麻痺雖然我也不知道突破盲點的關鍵是什麼可能麻痺到最後就釋然了吧哈哈哈今天拍了很多照片雖然還沒抓到手感也還沒抓到想敘述的感覺但做了總比沒做好🥲慢慢找回對攝影的熱情啊啊啊不然生活真的好無趣我也不想一直羨慕別人哈哈動態跟夜拍真的好難不過買了兩年的相機操作還超不熟是我的錯😅,1,1.803546667098999,1,1.5453861951828003
440,粉紅花旗木又盛開嘍一起床就殺過去結果人還是很多😅還有攝影大師帶梯子實在太專業👏🏻彰化景點粉紅花旗木鉄道好人繋鉄道鉄道写真🇹🇼📷🌍📷攝影分享,1,2.377777338027954,1,2.967581033706665
441,身邊每個人都是我的攝影師😘太棒了你們算是補農曆生日沒一起過今天終於見面了😍😍見面都超激動🤤好好珍惜每次見面的時間吧蓉蓉與歆雅,1,2.225372552871704,1,2.557014226913452
442,很開心擁有了這麽酷的腳踏車騎不快速度剛剛好適合好好逛巷子的夥伴,1,1.784996747970581,1,1.784996747970581
443,情人節就是要跟朋友一起過今天是感情最好的一天😂😂在摩天輪上整個嗨起來🤪,1,2.9790191650390625,1,2.9494211673736572
444,🎉豪華越野休旅吉日交車🎊要成為全方位的運動休旅除了兼具性能智慧安全空間於一身之外內裝設計的精湛工藝體現也是很重要的一環如同家中的裝潢不僅要印象深刻更要舒適宜人😍而外觀無以倫比的肌肉線條與吋輪框的搭配更是凸顯了其代表的強悍形象💪🏼💪🏼💪🏼勁全力悍於外智於內中華賓士中華賓士闞超澤桃園市桃園區中山路號,1,2.7860629558563232,1,2.7096691131591797
445,鵝子好像又長高了😳已經開始會有自己的想法了每次換衣服就會跟我說👦🏻：我不要穿這件我要穿那件…（結果是挑睡衣🤦🏻‍♀️媽媽日常鵝子日常鵝子的成長紀錄不受控時期很有自己想法的孩子,1,2.5844335556030273,1,2.316681146621704
446,昨天的美麗今天發,1,2.36399245262146,1,2.36399245262146
447,大人風範府城八協境東門大人廟朱府千歲辛丑年正月二十恭祝聖誕千秋東門大人廟朱府千歲聖誕千秋大人風範辛丑年,1,1.137007474899292,1,1.137007474899292
448,每天成長一點就有進步的可能年轉念,3,2.499207019805908,3,2.499207019805908
449,很久沒比外面的開放了而且當天凌晨才決定要來參加這個比賽路途遙遠辛苦了載我的學弟結果很幸運的打到了😳現在參加比賽給自己的心態是不管放的是什麼歌跳自己想跳的就對了保持頭腦清晰不要太嗨也不要太緊張👍賺了一次不錯的經驗亞軍下班🦈重點是我完全忘記去星巴克領免費咖啡啦🔥🔥🔥酷電盃,1,3.5619091987609863,1,3.4119889736175537
450,好冷🤧真是適合睡覺的天氣💤,1,1.6970692873001099,1,1.9402374029159546
451,咎由自取在這次體會許多也很感激那些大兄和兄弟相挺假如我在跌倒的話也請扶我一把我一定會好起來,1,1.2245489358901978,1,1.2245489358901978
452,第一瓶香水🥸商品描述英國百年品牌在西元年英國維多莉亞女王時期由所創立堅持選用天然草本原料製做上乘修容用品而廣受好評更是深受政商名流的喜愛產品風格完美的體現了英式格調的優雅聖詹姆士男士古龍水使用天然草本成分與精油調製以清新薫苔調為基底完美比例調和的獨家配方擁有雅緻的品味氣息彷彿走在倫敦街道上感受時尚與復古交織柔和的英倫紳士風情打造出一款同時適合白天與夜晚使用的男士香氛前味柑橘佛手柑中味花果香薰衣草胡荽精油天竺葵精油後味廣藿香琥珀松木留蘭香🇬🇧英倫風紳士洋行,1,2.5387344360351562,1,3.058788537979126
453,飲一壺茶🍵，行十里路🚶🏻眾人讚嘆的美景抹茶山難度雖不算很高實則非常耗費體力走過公里的產業道路沿途碎石緩坡跟泥土地還能自在地談笑風生從登山口起公里的全階梯路線才是考驗真正的開始伴隨著豐富且多樣化的植披還有溪流從旁而過造就了山水相連的美景但也使得路程非常溼滑難行雲霧從山間飄過天氣時陰時晴偶有陽光撒在綿延的山峰上非常療癒宜蘭景點聖母山莊步道抹茶山,1,3.156862497329712,1,2.4964051246643066
454,🐼🐼🐼預備冬天,1,1.0547990798950195,1,1.3663216829299927
455,🥕材料五花肉醃梅適量話梅梅精蒜頭薑片蔥八角冰糖醬油成功黑豆蔭油蠔油米酒水調味料依個人口味做調整🥕做法：️⃣乾鍋將五花肉煸到兩面金黃取出，將逼出的油倒至容器，留下少許的油，️⃣薑片和蒜頭煸出香氣，開文火下適量的冰糖炒到呈焦糖色，️⃣再將五花肉放入翻炒均勻，️⃣依序將適量的醬油、黑豆蔭油、醃梅、梅精下鍋翻炒到五花肉上色，️⃣倒入適量的水蓋過肉片再放入八角和蔥燜煮到五花肉熟透就完成了😊小分享🤗五花肉煸出的油不要倒掉可留下來炒菜增添風味不專業分享🍳,1,2.455533981323242,1,2.576770782470703
456,季節焼菓子食美味目美味並菓子全部欲我慢我慢阪急本店焼菓子桜,1,2.600450038909912,1,2.600450038909912
457,親愛的摯愛感謝那些不吝嗇的溫柔我的人生就像電影一樣精彩妳說對吧可是對我來說我最棒的情節就是遇見妳最深刻的篇章依然是妳從泰山高中下課的疲累樣這天什麼風風雨雨都一起過了從舊朋友玩到新朋友直髮到捲髮在變回直髮一切的開心快樂難過難熬願都能像如今一樣用陪伴勉勵和愛繼續不怕任何事繼續笑到肚子痛繼續像家人的照顧朋友的陪伴閨蜜的對談繼續每天大聲說我愛妳有妳在的日子相信日日都是好日再難熬也相信我們都可以謝謝那個最溫柔的妳一週年快樂前一年是四個人一起玩今年也是謝謝你們最棒的情節裡永遠都有你們派對活動找他們專長吹泡泡幫忙扶瞎子過馬路也謝謝關心我們的朋友們,1,2.992464542388916,1,2.992464542388916
458,這兩天又變得好冷🌬️不過我還是喜歡多雲時晴的天氣⛅開學第二週而已覺得我一直在處理莫名奇妙的鳥事搞得我心神不寧下週我要去放風再讓我置身事外幾天王喵的大學日記,1,2.9824671745300293,1,2.1216812133789062
459,牛島若利牛島若利小德攝影豬排‼️排球排球少年牛島若利牛島若利,2,1.387068271636963,2,1.3158553838729858
460,📺在美麗的鹽埕區的美麗的巷子裡的美麗的銀座聚場写真好人繋写真撮人繋台湾古家今日日和高雄高雄甜點,1,3.287970542907715,1,3.27506685256958
461,新居落成改變房間的擺設多了溫馨感以後這個地方右邊窗戶看書搭夕陽晚上練吉他搭起司蛋糕😳就算單身房間也是要溫溫暖暖😚歡迎來坐坐😁,1,2.169031858444214,1,1.5786830186843872
462,日常用這樣的距離剛剛好,2,1.4296590089797974,2,1.4296590089797974
463,近期打算認真減肥希望能瘦回高三體重😅,1,2.7247121334075928,1,2.7096993923187256
464,雖然矮矮小小賣場上都藏在中島但真的覺得天塌下你都會擋著😍可是不要忙著談戀愛就忘記我哦別看可愛可愛的每次最後一張的眼神出來就知道我要準備逃跑了💨苗栗景點窩咖啡一日系列野餐趣穿搭分享大地色系穿搭格紋天氣好好☀️,3,1.6939865350723267,3,1.947867751121521
465,時間會淘汰些事物但被保留的往往成為經典與回憶🎞️,2,0.27820876240730286,2,0.31012147665023804
466,淡淡的三月天杜鵑花開在山坡上杜鵑花開在小溪旁😘😘😘,1,3.2128825187683105,1,3.0267603397369385
467,祝大家情人節快樂,1,2.30452561378479,1,2.30452561378479
468,前陣子去台南住的老宅找住宿的時候才發現是小北家灶咖的民宿門口跟灶咖一樣走很多植物的路線🌿然後這間真的是正港百年老宅認證每次開樓下大門都很怕門被我拆壞🤣這次是住二館有一二樓兩間房間只要挑一間住就可以包棟超級划算啊🥺接待人員非常親切進門就聽到已經開好的音樂還有香氛和精油香🥰還準備了好吃的芋泥蛋糕❤️除了響應環保牙膏牙刷要自備之外其他該有的都有有浴缸還附沐浴鹽可以泡澡有可以看還有鍋子可以煮東西吃民宿客人還可以提早十分鐘進去灶咖這點超讚啊一圓我上次沒吃到的遺憾🤤拉拉憩投台南台南民宿台南老宅台南包棟小北家小北家灶咖拉拉睏抵家🏠,1,3.1832070350646973,1,3.4518537521362305
469,九重葛花牆,1,1.9234092235565186,1,1.9234092235565186
470,我沒有文案大家提供一下我只有背影好看了📷日常生活日常攝影日常穿搭日常記録攝影日記手機攝影背影照背影系列,1,2.917757272720337,1,2.950882911682129
471,我飛向宇宙卻被你逮回小小星球🪐又在喜憨了哈哈哈我爸遲早有一天會被我吵瘋每天回家都幹話一堆欸呃如果走在路上會不會被當神經病,3,0.8785360455513,2,1.1498119831085205
472,短短四天的領培上課的內容比學校的還要硬卻也比學校的課還要深刻傳承的路永遠不嫌晚不要辜負你的血液你是最獨特也是最珍貴的原住民的孩子共榮,1,2.7038135528564453,1,2.7038135528564453
473,戲說台灣開鏡大吉,2,1.218454360961914,2,1.218454360961914
474,每一道都好好吃份量異常大很適合起服務超好生日最快樂🥰台北美食台北餐廳,1,3.3030402660369873,1,3.2714004516601562
475,時間向前走一定只有路口沒有盡頭讓我留在你身邊,1,0.5726226568222046,1,0.5726226568222046
476,從最一開始說要體能訓練一整個超不情願的去到後來開始練舞慢慢的越來越想要把動作練好看到別人出錯也會想要去教他們怎麼做開始有了想要贏的感覺睡覺的時候也會想著今天哪裡沒跳好每個人都為了練舞身上到處都是瘀青為了練劈腿痛到快死掉這次時間真的很短每天都從早上練到下午晚上還會自己加練就連比賽前一天我們都還在操場重貼背版在十一樓綁了六個多小時的頭髮為了妝髮一群人不爽到快瘋掉還好我們最後得了第一比賽的時候都全力以赴大家真的都超棒的旅館特攻隊超讚的啦拿到第一名的當下整個超激動旅館系的大家都辛苦了我們也順利地連霸成功了不管是跳舞組的還是美工組的大家都超棒的很開心可以跟大家一起參與這個活動也謝謝大家這麼盡力投入這個比賽覺得之前練習的三個禮拜全部沒有白費大家真的都超棒的我們連霸成功了萬能旅館特攻隊,1,2.2356483936309814,1,2.2356483936309814
477,看前陣子的照片再看現在的他就會覺得男生的頭髮怎麼長這麼快情人節倒數兩分鐘趕快發個文🥴怎麼今年又過四分之一了🥲情人節快樂⋯💚我已經是個放棄版面的人類了嗯嗯照片我好看就足夠了,1,2.371924877166748,1,2.043945074081421
478,近期曬最多太陽的一天☀️🔥,1,2.8438897132873535,1,1.8080523014068604
479,望龍埤花田村有山有湖泊⛰️每次來到這都會有種放鬆的感覺現在的天氣不冷也不熱最適合吃飽後來走走散步的地方還有背後的湖泊呈現著抹茶色🍵真的是很漂亮旁邊的花田村就是偶像劇下一站幸福取景地宜蘭宜蘭景點宜蘭旅遊望龍埤花田村抹茶湖走透透,1,3.4242424964904785,1,3.173280715942383
480,要來這裡拍照之前我爸說他常經過一直說那裡沒什麼餒要拍什麼到了現場還是說還好吧直到拍完照片調完色給他看他才說哎唷真的很漂亮餒🥲🥲🥲但我也是很能理解他的心情有些打卡景點也是這樣照片和現場看會有些落差不過這裡是真的不錯啦大家還是可以來拍照吃美食不要相信他老人家的眼光🤣🤣爸爸視角外公視角父女日常孕媽咪孕婦孕婦穿搭斜槓人生斜槓媽咪台灣旅遊台灣景點屏東旅遊屏東景點恆春旅遊恆春景點墾丁旅遊墾丁景點肥春號恆春美食,2,1.8807799816131592,2,1.8807799816131592
481,雖然我時常嚷嚷著沒有另外一半但我真的覺得戀愛像門靈魂學科我會在的某個當下遇到一個讓我願意學習這門學科的靈魂導師與此同時可能我也會是我靈魂導師的靈魂導師同時我也相信靈魂的旅程所遇到的任何人事物都是我們的靈魂導師所以只要敞開心胸就能感受這一切來自宇宙最好的安排靈魂導師任何會讓你產生情緒的人事物都是要讓我們學習的沒有時間沒有未來沒有過去只有當下,1,1.747848629951477,1,1.747848629951477
482,巴黎萊雅三月購買正裝產品抽蒂芬尼粉紅愛心項鍊本月消費一正裝產品獲得一張摸彩卷抽唇膏加碼再抽蒂芬妮粉愛心項鍊蘭蔻溫和保濕水消費元即可獲得一張刮刮卡刮卡即中獎禮物超豐富就是要寵愛你😍留言即可抽👉🏻巴黎萊雅積雪草修護奇蹟露參加方式一本貼文按💗追蹤千慧二留言一個帳號次不得重複三抽獎帳號小帳幽靈人口抽中不算⚠️千慧保有變更活動之權利本貼文抽獎於晚上公布至限時動態⚠️我保有變更活動之權利三月購買正裝產品抽蒂芬尼粉紅愛心項鍊三月購買正裝產品抽蘭蔻溫和保濕化妝水招募中🔥圖片來源圖片來源網路,1,2.328477144241333,1,2.328477144241333
483,終於等到好天氣可以拍照了想紀錄一下初次孕婦泳裝照還有換不同造型哈哈哈先生覺得我有點太認真🤣還是謝謝掌鏡合作無間大概不到一小時就拍完😁,1,3.0211219787597656,1,2.7467169761657715
484,有興趣可私訊認領便宜領安心刺收訂才算認領成功麻煩手刀感謝台中美式刺青美式刺青美式紋身,1,3.032944440841675,1,3.032944440841675
485,阿公畢業典禮😊分享給各位❤️要看完整版請至精選動態阿公,1,3.023192882537842,1,2.6892075538635254
486,那些天不多不少剛剛好遇見這樣的你們有白癡歡笑單純開車有你們說走就走,2,1.0618178844451904,2,1.0618178844451904
487,補沒想到我已經快兩個月沒有發文真的是發生了很多事餒感恩小編基本上不拍男生的竟然願意拍我然後應該是第一次被人拿專業的相機這樣拍表情肢體都非常的僵硬希望有機會可以克服這件事畢竟大家心中都有小小的明星夢啊🤣📷瓦庫麻辣鍋街拍外拍台中景點,1,1.7534936666488647,1,1.7534936666488647
488,半夜偷發週年文默默的兩年就過了當初沒想到能走這麼久都是彼此最久的一任中間經歷了非常多事從同居遠距再同居有開心也有難過我們都成長了包括脂肪雖然走了兩年但對我們而言永遠都像是剛開始最近見了彼此的家長未來還有好多事要一起面對我只能說選擇永遠是你的選擇,1,2.3563170433044434,1,2.3563170433044434
489,🐰-小國小朋友直播🐰小國最近出席率無敵多的😭今天很幸福的聽了很多清唱怎麼可以那麼好聽啦🥺這首歌我也很喜歡嗚嗚嗚你不要那麼優秀好不好啊😭啊你怎麼也越看越成熟了🤣哈哈哈哈哈哈有練有差哦😆防彈少年團田小國直播田柾國直播啦我們可愛的忙內寶寶謝謝你唱那麼多歌給咱們聽啊越聽越想你們了🥺田柾國,1,2.16409969329834,2,1.7547565698623657
490,我從在淯慧肚子裡開始整個成長過程中我爸就一直有拍照錄影做記錄得習慣我因為看到這個影片我更確切知道我從小就很愛表演而這個狀態是發自內心想分享所以才有的表演很沉浸在自己的世界不去討好任何人的表演也因為爸媽的觀察覺得我喜歡跳舞歲就送我去學跳舞學了年我想說的是關於天賦因為跳舞時被拉經哭得昏天黑地的中途意外被發現我的音色不錯所以開始學唱歌在後來一邊學習跳舞一邊去幼兒歌唱班學習唱歌兩者比對下我發現我更擅長唱歌我一整週就練兩次就可以比同班的同學唱得好而跳舞則是怎麼都記不住動作偶爾會因為不協調做錯動作被老師打當然不能不提為了考名校學數學學到崩潰的部分還是只能及格以上數學不會就是不會了我成長過程中遇到他人的教育經歷是在孩子不擅長的事情上花成雙成倍的經歷去培養而孩子天賦中所擁有的能力則是被忽略的孩子要選擇自己花分力就可以做到別人分力才能完成得事情時好像是不值得鼓勵的事情我很慶幸我高中發現我做過的那麼多嘗試和學習中學得最快做得最好的就是唱歌父母也尊重我的選擇再我因為課業成績很努力也只達到及格時而情緒崩潰時父母對我說你看那些會讀書的小孩要到他們考進北大清華才可以表現出他們的能力可是你隨時都可以唱歌表現你自己順帶提這個淯慧自己也沒發現的教育方式讓我成年後過度在意他人眼光什麼事情都是為了給他人證明自己實力而讓自己綁手綁腳這一兩年一直在慢慢放過自己有時候看到一些人很明顯天賦在其他領域但卻還是埋頭拼命的追趕中這個過程也會因為不得志而不開心但也是一種選擇不會愧對自己吧我想說給自己多一點的機會去嘗試不同的事情為了得到好的結果毅力當然很好但幸福更重要,3,2.2202959060668945,3,2.2202959060668945
491,第二年的大港熱到靠杯走到起水泡不過在音樂面前這都不算什麼大港開唱大港開唱大港你贏了去你的大港人生的音樂祭,1,2.99204158782959,1,2.99204158782959
492,整身彩票裝我也好喜歡😭最喜歡去湯姆熊玩東海龍珠彩票爆多🎟️實踐服設,1,1.9185110330581665,1,1.8078830242156982
493,毛躁的頭髮,1,1.4546409845352173,1,1.4546409845352173
494,提醒年學生自治會三合一選舉相關事宜‼️欲登記參加三合一選舉的有意參選人於至登記報名請有意參選人確認是否繳交元課外活動費,1,3.107431411743164,1,3.089688301086426
495,在這一生裡我們都好愛自己如此愛自己勝過了愛著你只是遠望這樣的愛情模樣裡似乎還可以繼續談愛也可以突然都不要愛了就這樣走過了暴雨迎來了晴朗但我終究還是要著你即便曾經你不要我了接下來如何字人攝影詩手寫手寫字手寫文字手寫體手寫字體手寫歌詞台灣苗栗崎頂子母隧道黑市音樂,3,2.6581618785858154,3,2.6581618785858154
496,希望歲可以隨性過完❤️由於昨天狀況慘烈我就不拿各位限時出來丟臉了🥺,1,1.9917728900909424,2,0.9096998572349548
497,人與人最舒適的距離就是剛認識,2,1.4561617374420166,2,1.4561617374420166
498,大學的第一個遊樂園☺️把小時候不敢玩的全部玩一遍🎢偶爾還是要放聲大叫讓壓力釋放些劍湖山劍湖山世界雲林景點雲林遊樂設施摩天輪旅遊郊遊旅遊景點旅遊攝影攝影朋友朋友们開車,1,2.0397799015045166,1,2.2150490283966064
499,奇萊南華⛰️走啊走原來我們已經走在比雲朵還高的地方登頂前的最後幾步路先好好躺一下看看眼前這片棉花糖大景☁️🚩奇萊南峰🚩南華山奇萊南華奇萊南峰南華山奇萊大崩壁黃金大草原能高越嶺古道天池山莊山女孩登山山登百岳練習生百岳南投台灣,1,2.9531068801879883,1,2.888185977935791
500,前幾天看新聞說集團好像裁了很多員工導致他們的舊員工走上街頭進行抗議不可否認的的確對這個大公司造成了很大的影響它旗下的等世界上首屈一指的時尚服飾品牌都受到衝擊尤其是已在世界各地關掉了很多店讓我不禁擔心起在台灣的不知道那本來就不多的幾家店可不可以撐過去一直是我很喜歡的一個品牌忠孝東路上那廠亮寬闊的店面已深印在腦海之中每次經過總會順勢進去逛一圈看看這個傳說中每週都會上新的的品牌又有什麼新奇的寶待挖掘在我心中他們品牌就一直是走在時代尖端衣服的款式很多元其實真要說他們家的印花才是我的最愛圖騰新穎別緻標語是帶個人特質的那種讓人一穿上即能成為受到矚目的亮點根據個人經驗我已好幾次穿著他們家或是同集團的另一個副牌和的標語在路上走然後被叫住稱讚我的衣服很酷很有意思印象最深刻的是年去紐約在機場要過海關的時候突然被叫住我當下整個很緊張畢竟電影看太多又是第一次踏上美國大陸對美國的印象總停留在兇惡魁梧的警察會突然要過來盤問你或搜你身看你是不是帶了什麼不該帶的總之我忐忑的回頭但沒想到迎來的是一個咧嘴的燦笑和一句誇讚說我衣服上的標語很有趣我當下也真的是哭笑不得,1,1.370426058769226,1,1.370426058769226
501,看完群山之島就好想去爬山🙃畢羊縱走奇萊主北八大秀中央尖山大小霸群峰聖稜線南二段能高安東軍要繼續努力練體能練負重到達到更多不同的美景山永遠都在但我沒有假🥲百岳武陵四秀桃山,1,2.960523843765259,1,3.06654953956604
502,微光裡一抹微笑台北景點黑暗系列哈哈以下徵人陪泓毅去玩桌遊,2,1.478554606437683,2,1.478554606437683
503,想你的第天不知不覺半年過去了你好嗎我們還是很想你❤️希望你能一直快快樂樂的做著自己想做的事💭小鬼黃鴻升依舊想你半年六個月,1,2.3888049125671387,1,2.4082329273223877
504,✅蘇澳煙波飯店追日出,2,1.2288075685501099,2,1.1402188539505005
505,人善被狗欺,2,0.9954278469085693,2,0.9954278469085693
506,路過街上巧遇同學一起吃飯,1,2.14717960357666,1,2.14717960357666
507,右滑有的壯手臂帶到一個膽小鬼出門兔生第一次看到太陽眼睛張不開自己爬到我身上窩全程👼🏻🥺❣️不過應該是最後一次了看來只適合待在家,1,3.1601905822753906,1,3.23400616645813
508,我一定不是最好的但我是最愛你的,2,1.0440925359725952,2,1.0440925359725952
509,也只有在你的面前我才能任性的做我自己剛剛還一起洗碗了呢還發現我洗不乾淨🙂智智說嫁過來之前應該先考核的🤣哇～來不及嘍🙆🏻‍♀️🙆🏻‍♀️,1,2.533174514770508,1,2.4269309043884277
510,満開☺️木棉花綻放☺️今日明日国際会議終少休自分昼飯食出思今明兩天的國際開會結束了可不可以休息一點點呢可是我打算中餐吃了就想要出門,1,3.5718634128570557,1,3.211677074432373
511,沒有不帥的車只有沒心的車主🙃解析影像本田技研工業,2,0.6883407831192017,2,0.5307155847549438
512,嘗試第一次之後下定決心第二次一定要做出更漂亮的肉桂捲🧐肉桂捲看起來更像巧克力麵包放假就是要做甜點誠徵試吃員,1,3.339470386505127,1,3.3536219596862793
513,多謝🐽驚喜個蛋糕整到咁靚你下次生日我好大壓力😭💕💕,1,2.353992223739624,1,2.691399574279785
514,我們一個像夏天一個像冬天🙈完全錯頻😂❤️人像攝影写真写真好人繋台灣,1,2.3138158321380615,1,1.8994075059890747
515,是我這次選的喜餅❤️在網路上看到評價還不錯於是直接下訂試吃包元沒想到很合我的口味😋就決定是他了結果我發現後來訂的喜餅款式跟當初試吃的完全是不同盒整個搞烏龍啊我🥲還好後來大家都說喜餅好吃不然這盒還比較貴欸🍪原味悌如🍪巧克力悌如🍪原味杏仁片🍪巧克力杏仁片🍪千層酥🍪小年輪手工餅乾的奶油香氣不甜不膩好滋味適合搭配茶一起享用小年輪打開都是奶香味中間的奶油夾心微甜不膩紮實的蛋糕體搭配層次豐富的口感🤤忍不住想一口接一口喜餅手工餅乾新竹試吃包,1,1.9851679801940918,1,2.38826847076416
516,是不是每個夜晚都要這樣為了愛去用清醒交換😪,1,2.178971290588379,1,2.1528072357177734
517,很高興認識大家大專之夜❤️💒,1,2.5325045585632324,3,2.083528518676758
518,前些天跟最近很忙碌的揪吃飯居然不約而同的神穿搭紫衣加黑褲😑年培養起來的默契好驚人🤭雞皮疙瘩一波🤣原來已經認識年了下次要穿什麼,1,2.4882400035858154,1,2.7144644260406494
519,最簡單的快樂就是跟家人聚在一起年初二的時候發了限時玩了很多器材有人私訊問我在哪兒但那時候還在測試中我都回私人土地哈哈哈現在可以公布了沒錯台灣地景花園重新開放了超多好玩的器材超浮誇人體蹺蹺板還有人體旋轉木椅還能體驗真人版的天竺鼠車車最可怕最刺激莫過於往左滑第三張影片別看影片短短一分鐘我可是走了兩分鐘呢😌門票元現在試營運還有二人同行一人免費好出發了台灣地景花園桃園景點週末再去玩一波,1,3.060533046722412,1,3.060533046722412
520,聽說今天的日期好像有諧音紀念一下全身綠的一天今年的草草在表藝跟舊酒廠都有表藝的一如既往的不錯但舊酒廠的真的不行就是買門票進去再消費都是市集表演又很少雖然土風舞阿姨們真的不錯還拉朋友一起上去體驗阿里山的姑娘哈哈哈感謝娘娘們贈票不然真的會生氣好想花一整天在表藝好好看表演真的可以不用去另外一邊但下週要陪恐龍在民雄的真的可以去一下我覺得很棒還有兩天嘉義文化創意產業園區民雄表演藝術中心草草戲劇節轉轉想過情人節,1,1.595229983329773,1,1.595229983329773
521,太炸拉十元杯,2,1.3810664415359497,2,1.3810664415359497
522,大家要好好的刷牙歐☺️牙醫師謝承祐,1,2.5837864875793457,1,2.3403167724609375
523,不知道為什麼打給你的第一句話一定要重複遍你的名字😂話說我們這種怪天秤座果然就是愛這樣的照片怪咖天秤座神經病,2,1.4863717555999756,2,1.4262014627456665
524,下午去台南聚餐回來買千層蛋糕🧀當消夜吃😋還送這袋子真可愛❤️,1,2.759675979614258,1,2.730888605117798
525,月日月曜🌤️🚶🏻‍♂️吾唯足知日本櫻花明年再見吧😆四季中桜季節感動足知心安幸😆,1,2.6390812397003174,1,2.6417057514190674
526,下次來希望能帶上男朋友📷,1,2.0005648136138916,1,1.504071831703186
527,就是喜歡站在路中間🤭😜喬,1,1.2225288152694702,2,0.9689039587974548
528,🕶️不要在意別人的眼光你的五官每一寸肉都得來不易啊年初環島特別拍的最喜歡的一組內有獨立游泳池真的必須拍一下集合了媽媽姐姐姪兒視角看墨鏡上的雨珠就知道天氣不美麗硬要拍換好衣服出去就下雨冒雨拍完我就感冒了在墾丁的最後一天感冒還找藥局買藥😂菁菁這一家我的侄兒們墾丁硬要拍照的阿姨跟硬要玩水的侄兒,1,2.8955037593841553,1,3.2753615379333496
529,年前年月日月日台北市迪化街民藝埕台湾台北迪化街民藝埕犬印鞄製作所帆布帆布鞄帆布犬印鞄犬印浅草帆布合羽橋橋道具,1,0.43533167243003845,1,0.43533167243003845
530,☀️👙成全了我小時候想當美人魚的夢想🧜🏼‍♀️小琉球娜美公主號⛵美人魚,1,2.780928611755371,1,1.7301595211029053
531,飢餓十二我們與餓的距離今天是飢餓十二倒數二十天我們請到怡蓉老師為我們倒數活動資訊時間年月日地點海山高中活動中心報名費用元或許僅僅下一瞬間就有人因為飢餓而死亡這個活動就是希望讓大家體驗飢餓的感覺並理解食物的珍貴報名費只要元所得將全數捐款至臺灣世界展望會並轉贈給飢民您的小小付出成就孩童大大夢想飢餓十二不再食餓不赦四月十四邀請你一起來體會我們與餓的距離,1,2.9208462238311768,1,2.9208462238311768
532,麟趾山連走鹿林山每一次一大早起床要去爬山還是潛水的都會很後悔幹嘛不在家睡這份悔意大概都會到有美景映入我眼簾才會消失麟趾山從登山口到山頂的景色都有著絕佳視野但鹿林山真的很像在路邊的一顆石頭哈哈哈然後下次有想爬的人建議從錄林開始爬比較不會這麼累因為麟趾山上去有點陡同行的人看起來爬到笑不出來哈哈哈這次感謝主糾很意外你會突然找我一起去爬山😂一開始介紹說我是有趣的人我還怕我不好笑就尷尬了哈哈哈好久沒有跟一群全都不認識的人出去玩了你的朋友們都很有趣好相處雖然睡覺會亂抱人路線上東埔停車場大鐵杉塔塔加鞍部玉山登山口麟趾山鹿林山鹿林山莊鹿林山入口鹿林山麟趾山手曬傷,1,3.277796983718872,1,3.277796983718872
533,療癒的小小咖啡廳🥰小窗的倒影好可愛啊😻下次要在有藍天白雲的時候再去光顧🌞,3,2.740762948989868,3,2.5412328243255615
534,不敢面對夏天快到的事實太陽大到眼睛都張不開絕對不是我眼睛本來就小,1,1.1470378637313843,1,1.1470378637313843
535,王廷安說我需要多來這種店養成氣質因為我平常太愛生氣,1,1.5814939737319946,1,1.5814939737319946
536,加羅湖此旅程算我第一次登山野營所有東西都要自背多虧神隊友阿傑背了帳篷食物重達公斤我只是公斤剛開始走就有感壓力前面不曉得有接駁又很陡看到接駁車路過只能乾瞪眼😂習慣重量後順順慢慢走個多小時到達加羅湖營地晚上到處串門子喝酒吃飯鬥圖賞山羌半夜本想拍銀河無奈剛好滿月第一次感覺月亮是黑夜裡的主宰睡覺則冷到睡不著看來還是要好的睡袋🙄隔日順順的下山終於有搭上傳說中的高麗菜車夥人續攤了芃芃溫泉與慶功宴結束這美好的旅程這趟真的很爽有成就感😆,1,3.1505448818206787,1,3.1505448818206787
537,光陰似箭時光飛逝十年的里程碑意義非凡🎓完成了體育學碩士學位🏆締造台灣男子健美歷史紀錄一路走來辛酸苦澀猶然在心✊看的遠才能走的更寬廣,1,2.462630033493042,1,2.48641300201416
538,呀囡表示好好玩🥰希渝勁過爸爸媽媽長大了唔怕失敗媽媽同我講唔好放棄就會成功操作得幾純熟小朋友學野好快爸爸媽媽都好興奮,2,1.699304223060608,2,1.7064435482025146
